FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,370,373,373,6353,6354,6354,5999506,3699555,50.01,0.83
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,371,373,373,6350,6343,6341,5999741,3699600,50.03,0.87
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,368,368,368,6355,6344,6353,6000054,3699837,50.03,0.84
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,366,372,369,6344,6357,6349,5999812,3699776,50.02,0.87
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,370,365,375,6355,6361,6351,5999715,3700230,50.01,0.84
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,369,369,373,6358,6360,6350,5999618,3700360,49.98,0.83
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,367,374,366,6347,6348,6350,5999818,3700105,49.96,0.85
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,368,375,368,6355,6352,6341,6000297,3699652,49.96,0.84
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,375,369,369,6352,6353,6347,6000018,3699805,50.01,0.86
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,370,369,375,6343,6348,6344,6000310,3699802,50.04,0.85
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,375,365,373,6342,6345,6354,5999888,3699802,50.04,0.84
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,371,366,374,6350,6345,6359,6000123,3700028,50.01,0.86
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,373,373,372,6358,6356,6353,5999807,3699505,49.95,0.87
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,366,373,369,6355,6356,6341,5999738,3700455,50.02,0.86
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,373,374,375,6355,6342,6361,5999736,3699536,49.97,0.86
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,374,367,370,6348,6350,6361,5999882,3700138,49.99,0.85
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,368,371,368,6357,6361,6354,5999938,3700334,50.03,0.83
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,369,373,373,6355,6360,6359,6000401,3700000,50.02,0.85
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,369,371,371,6354,6345,6357,6000087,3699877,50.05,0.85
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,370,375,368,6341,6343,6347,6000321,3700490,50.03,0.85
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,370,369,367,6347,6344,6348,5999635,3700037,50.02,0.84
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,365,365,374,6350,6356,6354,6000399,3700452,49.95,0.84
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,369,372,375,6361,6341,6352,5999983,3700298,49.97,0.87
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,370,372,368,6359,6345,6346,6000120,3699686,49.99,0.85
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,366,365,375,6346,6343,6347,6000105,3700003,49.95,0.85
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,374,366,365,6353,6343,6361,5999792,3700456,50.02,0.86
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,367,373,366,6352,6346,6356,5999812,3699623,49.99,0.86
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,368,369,370,6353,6354,6354,6000249,3700391,50.04,0.86
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,371,374,367,6347,6346,6357,5999601,3700497,49.95,0.85
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,373,373,367,6359,6345,6347,5999933,3699802,50.01,0.87
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,370,374,374,6360,6361,6344,6000081,3700414,49.96,0.86
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,365,374,373,6346,6357,6342,5999607,3700198,49.97,0.86
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,374,370,373,6351,6359,6347,6000152,3700392,50.04,0.86
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,370,365,372,6349,6343,6348,5999528,3699745,49.98,0.84
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,369,366,372,6343,6349,6344,6000423,3699922,49.98,0.84
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,366,369,371,6343,6343,6354,6000170,3700214,50.03,0.86
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,368,374,371,6357,6355,6351,6000336,3700095,49.95,0.87
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,371,374,369,6349,6343,6352,6000080,3699909,49.95,0.85
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,375,372,367,6355,6350,6349,6000207,3700455,49.96,0.85
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,370,369,369,6351,6354,6354,5999697,3699892,49.95,0.83
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,366,371,373,6343,6358,6355,6000415,3699680,50.05,0.86
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,371,371,369,6355,6359,6346,5999911,3699990,50.02,0.83
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,369,373,368,6345,6345,6349,6000236,3700290,49.95,0.87
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,369,370,372,6342,6354,6354,6000097,3699810,49.95,0.83
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,373,372,374,6354,6349,6358,6000066,3700229,50.05,0.83
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,367,371,368,6352,6356,6343,5999624,3700057,49.98,0.85
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,366,373,375,6359,6355,6349,5999789,3700219,49.99,0.87
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,366,373,369,6349,6345,6357,5999837,3699631,50.03,0.87
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,375,375,365,6349,6343,6357,6000050,3699605,50.03,0.84
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,366,366,369,6349,6347,6355,5999827,3700069,49.97,0.85
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,365,370,368,6355,6345,6361,5999770,3700356,49.98,0.87
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,373,375,366,6348,6347,6358,5999676,3699927,50.02,0.85
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,365,373,370,6347,6355,6353,6000001,3700178,49.99,0.87
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,371,371,371,6356,6348,6351,6000172,3699670,50.04,0.85
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,371,367,372,6344,6343,6349,5999876,3699692,50.02,0.85
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,374,372,371,6359,6355,6342,6000263,3700285,49.99,0.86
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,365,372,374,6343,6342,6350,5999752,3700065,50.01,0.85
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,366,371,374,6360,6348,6351,5999532,3699686,49.98,0.86
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,371,371,372,6348,6360,6356,5999909,3699540,50.05,0.85
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,370,370,366,6343,6348,6349,6000036,3700271,49.97,0.84
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,365,375,368,6343,6350,6348,5999871,3699664,50,0.85
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,367,369,371,6343,6351,6360,6000034,3700309,50,0.86
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,366,368,366,6360,6349,6346,6000221,3700410,50.05,0.86
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,368,375,365,6361,6355,6357,6000442,3699727,49.98,0.87
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,367,372,369,6342,6350,6356,5999939,3700205,50.03,0.86
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,367,366,367,6346,6355,6358,6000077,3699862,50,0.85
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,366,369,371,6346,6345,6359,6000033,3700426,49.97,0.87
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,374,372,367,6359,6353,6350,6000045,3699559,49.96,0.83
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,369,371,368,6342,6342,6353,5999675,3699693,50.02,0.84
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,367,372,370,6348,6353,6350,5999738,3699939,50.04,0.86
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,369,371,369,6345,6357,6343,6000249,3700265,50.01,0.86
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,369,367,374,6342,6360,6351,6000342,3699805,49.95,0.87
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,366,370,370,6360,6344,6361,5999779,3699534,49.95,0.83
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,371,371,365,6349,6343,6359,6000207,3699665,50.04,0.84
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,373,367,365,6343,6349,6345,5999766,3699824,49.97,0.84
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,374,371,367,6360,6347,6344,5999855,3699628,50.05,0.84
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,371,366,370,6348,6358,6350,5999837,3699654,50.03,0.86
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,375,374,374,6348,6358,6358,6000040,3699875,49.97,0.85
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,369,372,367,6349,6348,6353,6000141,3700227,50.01,0.83
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,371,368,368,6354,6356,6360,5999801,3700402,49.96,0.87
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,366,371,365,6341,6343,6355,6000000,3699526,49.97,0.87
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,369,370,365,6353,6356,6359,5999619,3700001,49.99,0.87
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,373,373,370,6358,6352,6346,5999777,3700365,49.97,0.86
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,372,365,369,6343,6359,6352,5999824,3699646,50.01,0.84
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,371,367,372,6357,6359,6357,6000484,3699786,50.05,0.85
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,374,366,374,6352,6349,6353,5999806,3700113,50.03,0.83
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,365,365,369,6351,6343,6356,5999927,3700304,50.03,0.84
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,371,369,373,6357,6342,6347,6000359,3700133,49.96,0.85
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,366,374,369,6344,6352,6355,5999507,3699540,49.98,0.87
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,367,367,372,6350,6356,6347,5999927,3700087,49.97,0.85
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,375,369,375,6341,6358,6350,6000094,3700407,49.95,0.86
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,367,371,375,6350,6355,6349,6000045,3699696,49.96,0.87
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,373,374,374,6342,6341,6349,6000156,3700097,50,0.86
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,370,372,373,6348,6358,6360,5999952,3699781,49.99,0.85
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,375,369,368,6361,6355,6358,6000134,3699539,50.01,0.86
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,370,375,374,6348,6357,6356,5999689,3700184,49.99,0.85
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,373,368,365,6345,6356,6348,6000004,3699953,50.01,0.85
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,371,373,371,6358,6344,6349,5999797,3700023,50.02,0.83
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,375,371,373,6341,6350,6350,5999815,3700245,50,0.86
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,375,373,373,6360,6361,6358,5999983,3700055,49.95,0.85
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,365,373,366,6349,6341,6344,6000036,3699967,50.04,0.83
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,365,370,369,6353,6350,6343,5999981,3699737,50.04,0.83
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,367,369,366,6358,6346,6343,6000366,3700411,49.96,0.85
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,365,372,367,6357,6360,6360,6000333,3699854,49.97,0.83
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,368,371,367,6343,6342,6356,6000047,3699759,49.98,0.87
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,371,366,370,6360,6358,6361,6000029,3700191,50.05,0.86
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,369,365,368,6355,6347,6347,5999546,3699939,50,0.84
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,367,371,371,6344,6353,6352,6000137,3700463,49.95,0.87
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,372,371,372,6342,6358,6350,5999713,3699991,49.95,0.86
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,371,373,371,6357,6353,6349,5999689,3700380,49.98,0.83
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,366,370,371,6360,6342,6345,6000013,3700284,50.02,0.86
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,366,366,375,6359,6348,6361,5999990,3700174,50.02,0.86
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,374,371,371,6357,6349,6361,6000500,3699908,50.05,0.86
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,373,369,375,6343,6346,6358,5999891,3699826,49.98,0.86
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,371,368,366,6341,6344,6360,6000263,3699604,49.97,0.87
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,371,372,371,6341,6360,6354,6000338,3700438,49.99,0.85
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,368,372,370,6353,6361,6346,6000159,3699850,50.01,0.87
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,365,365,373,6350,6351,6346,5999564,3699958,50,0.83
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,368,372,370,6351,6358,6352,5999662,3699715,50,0.86
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,374,372,372,6344,6347,6355,5999700,3699940,50.02,0.85
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,366,371,375,6342,6347,6344,5999604,3699546,49.95,0.85
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,374,374,365,6342,6341,6350,5999764,3700159,50.02,0.84
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,375,372,365,6354,6358,6356,6000270,3700457,49.96,0.86
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,366,371,373,6349,6349,6345,5999792,3700318,50.04,0.84
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,375,374,372,6354,6360,6342,6000008,3700112,49.96,0.87
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,366,374,371,6361,6343,6343,5999777,3700238,49.98,0.84
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,375,369,367,6342,6360,6360,5999872,3700321,49.99,0.87
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,366,373,374,6356,6360,6352,6000336,3700157,50.05,0.84
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,369,371,370,6357,6351,6345,6000236,3699844,49.98,0.84
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,367,370,374,6345,6357,6352,6000042,3700228,50.04,0.84
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,369,367,366,6350,6360,6341,5999974,3700309,50.05,0.86
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,365,372,374,6354,6357,6349,6000055,3700058,49.99,0.87
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,375,374,368,6358,6360,6349,6000032,3699803,50.02,0.84
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,367,372,372,6360,6344,6360,6000445,3700489,49.96,0.87
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,368,371,365,6358,6353,6347,6000044,3700119,49.95,0.85
FALSE,TRUE,FALSE,TRUE,1,1,0,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,369,367,373,6350,6346,6353,5999899,3700324,50.03,0.83
